symbol,side,entry_ts,exit_ts,entry,exit,gross_r,net_r,fees_r,reason,z
BTCUSDT,long,1771376400000,1771398000000,67269.3,68038.05428571429,1.0,0.89499,0.10501,tp,-1.7212
XLMUSDT,long,1771376400000,1771394400000,0.16514,0.16725371428571428,1.0,0.90625,0.09375,tp,-1.6555
SUIUSDT,long,1771419600000,1771419600000,0.9565,0.9466,-1.0,-1.11594,0.11594,sl,-1.6259
SOLUSDT,long,1771419600000,1771423200000,82.92,81.94200000000001,-1.0,-1.10174,0.10174,sl,-2.1622
BTCUSDT,long,1771434000000,1771437600000,67102.7,66460.98285714285,-1.0,-1.12548,0.12548,sl,-1.5619
LINKUSDT,long,1771434000000,1771437600000,8.709,8.605371428571429,-1.0,-1.10085,0.10085,sl,-1.8924
SUIUSDT,long,1771434000000,1771441200000,0.9497,0.9369457142857143,-1.0,-1.08935,0.08935,sl,-2.0269
SOLUSDT,long,1771434000000,1771437600000,82.23,81.09514285714286,-1.0,-1.08695,0.08695,sl,-2.3825
ATOMUSDT,short,1771434000000,1771437600000,2.4598,2.411757142857143,1.0,0.93856,0.06144,tp,4.7129
ONDOUSDT,long,1771434000000,1771437600000,0.2708,0.26726,-1.0,-1.0918,0.0918,sl,-2.1818
XLMUSDT,long,1771434000000,1771437600000,0.16422,0.16235914285714287,-1.0,-1.1059,0.1059,sl,-1.9607
BTCUSDT,long,1771448400000,1771470000000,66231.4,66977.12285714285,1.0,0.89342,0.10658,tp,-2.5129
LINKUSDT,long,1771448400000,1771466400000,8.556,8.678914285714285,1.0,0.91647,0.08353,tp,-3.1674
SUIUSDT,long,1771448400000,1771488000000,0.9318,0.9163285714285714,-1.0,-1.07227,0.07227,sl,-2.8122
SOLUSDT,long,1771448400000,1771484400000,81.25,82.522,1.0,0.92335,0.07665,tp,-2.3473
ADAUSDT,long,1771448400000,1771488000000,0.2738,0.2738,0.0,-0.07219,0.07219,time,-3.0155
LTCUSDT,long,1771448400000,1771488000000,53.09,52.78,-0.48287,-0.5821,0.09923,time,-2.3037
ATOMUSDT,short,1771448400000,1771452000000,2.3863,2.3240542857142854,1.0,0.954,0.046,tp,1.7605
ONDOUSDT,long,1771448400000,1771488000000,0.265,0.2626,-0.56566,-0.64061,0.07495,time,-3.4563
BCHUSDT,long,1771448400000,1771462800000,552.5,558.9971428571429,1.0,0.89796,0.10204,tp,-2.0592
XLMUSDT,long,1771448400000,1771488000000,0.1614,0.16029,-0.50764,-0.59622,0.08858,time,-2.9527
ONDOUSDT,long,1771506000000,1771506000000,0.2593,0.25654,-1.0,-1.11274,0.11274,sl,-2.305
BCHUSDT,long,1771506000000,1771506000000,545.4,539.8457142857143,-1.0,-1.11783,0.11783,sl,-2.7434
XLMUSDT,long,1771506000000,1771506000000,0.15912,0.15780257142857143,-1.0,-1.14494,0.14494,sl,-1.887
ONDOUSDT,long,1771520400000,1771520400000,0.2575,0.26084285714285715,1.0,0.90756,0.09244,tp,-2.0028
XLMUSDT,long,1771520400000,1771520400000,0.15821,0.15990971428571427,1.0,0.8883,0.1117,tp,-1.7673
ONDOUSDT,short,1771606800000,1771606800000,0.2698,0.2653857142857143,1.0,0.92666,0.07334,tp,1.9332
XLMUSDT,short,1771606800000,1771606800000,0.16336,0.16126428571428572,1.0,0.90646,0.09354,tp,1.9299
ONDOUSDT,short,1771664400000,1771664400000,0.2704,0.27294571428571424,-1.0,-1.12746,0.12746,sl,1.8416
BCHUSDT,short,1771678800000,1771682400000,569.2,573.4342857142858,-1.0,-1.16131,0.16131,sl,1.5726
XLMUSDT,long,1771736400000,1771776000000,0.15573,0.15475,-0.5197,-0.6188,0.0991,time,-3.4887
ONDOUSDT,long,1771750800000,1771754400000,0.2615,0.26397714285714285,1.0,0.87332,0.12668,tp,-1.8482
BCHUSDT,short,1771750800000,1771754400000,575.2,568.5571428571429,1.0,0.89609,0.10391,tp,1.7486
ONDOUSDT,long,1771765200000,1771772400000,0.2622,0.25951714285714284,-1.0,-1.11728,0.11728,sl,-1.6056
ONDOUSDT,long,1771779600000,1771804800000,0.2609,0.2581657142857143,-1.0,-1.1145,0.1145,sl,-1.9928
XLMUSDT,long,1771794000000,1771804800000,0.15445,0.15327742857142856,-1.0,-1.15806,0.15806,sl,-1.508
ONDOUSDT,long,1771822800000,1771826400000,0.2484,0.2519571428571429,1.0,0.9162,0.0838,tp,-2.8088
BCHUSDT,long,1771822800000,1771855200000,538.8,531.7971428571428,-1.0,-1.09233,0.09233,sl,-3.5393
XLMUSDT,long,1771822800000,1771826400000,0.15014,0.15181142857142857,1.0,0.89221,0.10779,tp,-1.9536
ONDOUSDT,long,1771837200000,1771837200000,0.2515,0.2552714285714286,1.0,0.91998,0.08002,tp,-1.7225
ONDOUSDT,long,1771866000000,1771866000000,0.2502,0.24625714285714284,-1.0,-1.07615,0.07615,sl,-1.665
BCHUSDT,long,1771866000000,1771873200000,530.6,524.5057142857144,-1.0,-1.10448,0.10448,sl,-2.027
ONDOUSDT,long,1771880400000,1771894800000,0.2482,0.2441114285714286,-1.0,-1.07285,0.07285,sl,-1.6845
BCHUSDT,long,1771880400000,1771884000000,494.7,503.9657142857143,1.0,0.93593,0.06407,tp,-3.5293
BCHUSDT,long,1771894800000,1771898400000,497.3,487.08285714285716,-1.0,-1.05841,0.05841,sl,-2.2533
ONDOUSDT,long,1771909200000,1771941600000,0.2451,0.24895714285714288,1.0,0.92375,0.07625,tp,-1.6927
BCHUSDT,long,1771909200000,1771927200000,487.7,477.10571428571427,-1.0,-1.05524,0.05524,sl,-1.9684
XLMUSDT,long,1771909200000,1771938000000,0.14961,0.14770885714285714,-1.0,-1.09443,0.09443,sl,-1.8345
BCHUSDT,long,1771938000000,1771956000000,475.8,483.69428571428574,1.0,0.92767,0.07233,tp,-1.6107
ONDOUSDT,short,1772024400000,1772028000000,0.2625,0.2667771428571429,-1.0,-1.07365,0.07365,sl,3.1087
XLMUSDT,short,1772024400000,1772028000000,0.15681,0.15879000000000001,-1.0,-1.09504,0.09504,sl,2.7661
ONDOUSDT,short,1772038800000,1772038800000,0.2748,0.2792828571428571,-1.0,-1.07356,0.07356,sl,3.8916
BCHUSDT,short,1772038800000,1772056800000,513.4,504.88,1.0,0.92769,0.07231,tp,1.5473
XLMUSDT,short,1772038800000,1772038800000,0.16373,0.16589257142857142,-1.0,-1.09085,0.09085,sl,4.1601
ONDOUSDT,short,1772053200000,1772056800000,0.2875,0.28235714285714286,1.0,0.93292,0.06708,tp,3.3783
XLMUSDT,short,1772053200000,1772060400000,0.16705,0.16456257142857142,1.0,0.91941,0.08059,tp,2.9548
XLMUSDT,short,1772067600000,1772107200000,0.16327,0.16414,-0.26153,-0.32043,0.0589,time,1.5298
BCHUSDT,long,1772125200000,1772164800000,480.4,486.82,1.0,0.91021,0.08979,tp,-1.5616
BCHUSDT,long,1772197200000,1772197200000,472.7,466.7685714285714,-1.0,-1.09563,0.09563,sl,-1.5796
XLMUSDT,long,1772197200000,1772229600000,0.15867,0.15650657142857144,-1.0,-1.08801,0.08801,sl,-1.8023
ONDOUSDT,long,1772211600000,1772229600000,0.2565,0.25206,-1.0,-1.06932,0.06932,sl,-1.9108
BCHUSDT,long,1772211600000,1772229600000,464.8,457.9428571428572,-1.0,-1.08134,0.08134,sl,-1.8196
ONDOUSDT,long,1772254800000,1772258400000,0.255,0.25175142857142857,-1.0,-1.0942,0.0942,sl,-1.5276
ONDOUSDT,long,1772269200000,1772283600000,0.2417,0.24605428571428573,1.0,0.93339,0.06661,tp,-2.8994
BCHUSDT,long,1772269200000,1772283600000,443.6,449.81428571428575,1.0,0.91434,0.08566,tp,-2.2529
XLMUSDT,long,1772269200000,1772283600000,0.14858,0.1508702857142857,1.0,0.92215,0.07785,tp,-3.5575
BCHUSDT,long,1772298000000,1772308800000,444.6,452.34857142857146,1.0,0.93115,0.06885,tp,-1.5714
BCHUSDT,long,1772384400000,1772395200000,439.7,433.09999999999997,-1.0,-1.07995,0.07995,sl,-1.7495
ONDOUSDT,short,1772470800000,1772470800000,0.2671,0.26230000000000003,1.0,0.93322,0.06678,tp,1.9103
XLMUSDT,long,1772514000000,1772532000000,0.15207,0.14951228571428574,-1.0,-1.07135,0.07135,sl,-1.5543
BCHUSDT,long,1772528400000,1772553600000,436.4,442.5542857142857,1.0,0.91491,0.08509,tp,-1.6897
XLMUSDT,long,1772542800000,1772553600000,0.15038,0.1524002857142857,1.0,0.91068,0.08932,tp,-1.7097
ONDOUSDT,short,1772614800000,1772614800000,0.2674,0.27205428571428575,-1.0,-1.06894,0.06894,sl,2.9102
BCHUSDT,short,1772614800000,1772632800000,457.6,464.1914285714286,-1.0,-1.08331,0.08331,sl,4.2078
ONDOUSDT,short,1772629200000,1772632800000,0.2646,0.2699742857142857,-1.0,-1.05908,0.05908,sl,1.502
ONDOUSDT,short,1772643600000,1772665200000,0.2751,0.26866285714285715,1.0,0.94872,0.05128,tp,2.7571
BCHUSDT,short,1772643600000,1772668800000,469.4,460.8457142857143,1.0,0.93415,0.06585,tp,2.9064
XLMUSDT,short,1772643600000,1772647200000,0.15862,0.16147857142857144,-1.0,-1.06659,0.06659,sl,1.9036
XLMUSDT,short,1772658000000,1772661600000,0.16421,0.16080714285714284,1.0,0.94209,0.05791,tp,3.1791
ONDOUSDT,long,1772802000000,1772802000000,0.2608,0.25755142857142854,-1.0,-1.09634,0.09634,sl,-1.8248
BCHUSDT,long,1772802000000,1772802000000,451.6,447.8457142857143,-1.0,-1.14435,0.14435,sl,-2.2662
ONDOUSDT,long,1772816400000,1772856000000,0.253,0.2528,-0.04996,-0.12581,0.07585,time,-2.8781
BCHUSDT,long,1772816400000,1772816400000,445.3,450.2114285714286,1.0,0.8912,0.1088,tp,-2.4729
XLMUSDT,long,1772816400000,1772852400000,0.15096,0.1531654285714286,1.0,0.91786,0.08214,tp,-3.0304
BCHUSDT,long,1772830800000,1772870400000,448.0,451.0,0.53191,0.4366,0.09532,time,-1.6695
ONDOUSDT,long,1772946000000,1772946000000,0.244,0.24634857142857142,1.0,0.87533,0.12467,tp,-1.6983
XLMUSDT,long,1772946000000,1772946000000,0.14793,0.14915914285714285,1.0,0.85558,0.14442,tp,-1.6537
ONDOUSDT,long,1772989200000,1772996400000,0.2442,0.24708857142857144,1.0,0.89855,0.10145,tp,-1.8404
BCHUSDT,long,1772989200000,1772996400000,443.5,447.3485714285714,1.0,0.86171,0.13829,tp,-3.4661
XLMUSDT,long,1772989200000,1772996400000,0.14796,0.14946514285714285,1.0,0.88204,0.11796,tp,-2.2754
BCHUSDT,long,1773018000000,1773025200000,444.3,449.1171428571429,1.0,0.88932,0.11068,tp,-1.9543
ONDOUSDT,short,1773090000000,1773108000000,0.2537,0.2576685714285714,-1.0,-1.07671,0.07671,sl,2.3087
XLMUSDT,short,1773090000000,1773108000000,0.15215,0.154232,-1.0,-1.08769,0.08769,sl,2.3825
ONDOUSDT,short,1773118800000,1773133200000,0.2562,0.26044285714285714,-1.0,-1.07246,0.07246,sl,2.233
XLMUSDT,short,1773118800000,1773129600000,0.15443,0.1564057142857143,-1.0,-1.0938,0.0938,sl,3.0106
ONDOUSDT,short,1773147600000,1773151200000,0.2592,0.26262857142857143,-1.0,-1.09072,0.09072,sl,1.9019
XLMUSDT,short,1773147600000,1773151200000,0.16072,0.16281142857142858,-1.0,-1.09222,0.09222,sl,2.7223
ONDOUSDT,short,1773162000000,1773165600000,0.2639,0.2593657142857143,1.0,0.93016,0.06984,tp,2.2934
XLMUSDT,short,1773162000000,1773162000000,0.1661,0.163106,1.0,0.93343,0.06657,tp,2.832
BCHUSDT,short,1773248400000,1773280800000,456.8,451.7342857142857,1.0,0.89179,0.10821,tp,3.4192
BCHUSDT,short,1773320400000,1773324000000,458.2,454.86571428571426,1.0,0.8351,0.1649,tp,1.5031
ONDOUSDT,short,1773363600000,1773378000000,0.264,0.26808,-1.0,-1.07765,0.07765,sl,4.0117
BCHUSDT,short,1773363600000,1773363600000,464.6,469.8971428571429,-1.0,-1.10525,0.10525,sl,3.0691
XLMUSDT,short,1773363600000,1773388800000,0.162,0.16412828571428573,-1.0,-1.09134,0.09134,sl,2.3496
BCHUSDT,short,1773378000000,1773406800000,467.2,473.49142857142857,-1.0,-1.08911,0.08911,sl,2.6971
ONDOUSDT,short,1773392400000,1773403200000,0.2667,0.2706085714285714,-1.0,-1.08188,0.08188,sl,2.097
XLMUSDT,short,1773406800000,1773410400000,0.16646,0.1644817142857143,1.0,0.89903,0.10097,tp,2.9631
XLMUSDT,short,1773536400000,1773540000000,0.16564,0.16721714285714287,-1.0,-1.12603,0.12603,sl,1.5061
XLMUSDT,short,1773550800000,1773554400000,0.16777,0.16631285714285715,1.0,0.86184,0.13816,tp,2.576
XLMUSDT,short,1773565200000,1773579600000,0.16711,0.1687222857142857,-1.0,-1.12438,0.12438,sl,1.751
ONDOUSDT,short,1773608400000,1773612000000,0.267,0.26953714285714286,-1.0,-1.12628,0.12628,sl,1.7466
ONDOUSDT,short,1773622800000,1773630000000,0.2703,0.27362571428571425,-1.0,-1.09753,0.09753,sl,2.3128
ONDOUSDT,short,1773637200000,1773644400000,0.2786,0.2828942857142857,-1.0,-1.07785,0.07785,sl,3.6391
BCHUSDT,short,1773637200000,1773655200000,470.4,474.85714285714283,-1.0,-1.12665,0.12665,sl,1.9347
XLMUSDT,short,1773637200000,1773648000000,0.17131,0.17375885714285713,-1.0,-1.08395,0.08395,sl,2.5781
ONDOUSDT,short,1773651600000,1773666000000,0.2796,0.28434000000000004,-1.0,-1.07078,0.07078,sl,2.3497
BCHUSDT,short,1773666000000,1773666000000,474.9,479.53714285714284,-1.0,-1.12289,0.12289,sl,2.2998
XLMUSDT,short,1773666000000,1773673200000,0.1722,0.17478942857142857,-1.0,-1.0798,0.0798,sl,1.8244
ONDOUSDT,short,1773680400000,1773694800000,0.2831,0.2880285714285714,-1.0,-1.06893,0.06893,sl,1.8804
BCHUSDT,short,1773680400000,1773716400000,478.8,473.63142857142856,1.0,0.88884,0.11116,tp,2.6014
XLMUSDT,short,1773680400000,1773705600000,0.17405,0.176984,-1.0,-1.07119,0.07119,sl,2.1242
ETHUSDT,short,1773709200000,1773716400000,2356.63,2317.689142857143,1.0,0.92738,0.07262,tp,1.7373
DOTUSDT,short,1773709200000,1773716400000,1.6328,1.5986942857142858,1.0,0.94255,0.05745,tp,1.5734
ONDOUSDT,short,1773709200000,1773716400000,0.2898,0.2853342857142857,1.0,0.92213,0.07787,tp,1.8876
BCHUSDT,long,1773824400000,1773831600000,468.9,466.13142857142856,-1.0,-1.20324,0.20324,sl,-1.7769
ETHUSDT,long,1773838800000,1773842400000,2236.3,2211.6734285714288,-1.0,-1.10897,0.10897,sl,-4.1137
ONDOUSDT,long,1773838800000,1773842400000,0.2694,0.2656628571428571,-1.0,-1.0865,0.0865,sl,-4.0422
BCHUSDT,long,1773838800000,1773842400000,456.3,452.9742857142857,-1.0,-1.16464,0.16464,sl,-4.6682
XLMUSDT,long,1773838800000,1773842400000,0.16853,0.16632114285714286,-1.0,-1.09156,0.09156,sl,-3.7
ETHUSDT,long,1773853200000,1773853200000,2180.26,2209.878571428572,1.0,0.91167,0.08833,tp,-3.7121
DOTUSDT,long,1773853200000,1773874800000,1.5529,1.5768485714285714,1.0,0.92219,0.07781,tp,-2.8437
ONDOUSDT,long,1773853200000,1773856800000,0.263,0.2671914285714286,1.0,0.9247,0.0753,tp,-3.3038
BCHUSDT,long,1773853200000,1773853200000,447.9,451.73999999999995,1.0,0.86003,0.13997,tp,-3.3052
XLMUSDT,long,1773853200000,1773856800000,0.16715,0.1695937142857143,1.0,0.91792,0.08208,tp,-2.7403
ETHUSDT,long,1773867600000,1773889200000,2186.38,2222.096285714286,1.0,0.92654,0.07346,tp,-2.3202
ONDOUSDT,long,1773867600000,1773903600000,0.2652,0.26064,-1.0,-1.06979,0.06979,sl,-2.0062
BCHUSDT,long,1773867600000,1773889200000,454.5,459.3257142857143,1.0,0.88698,0.11302,tp,-1.6805
DOTUSDT,long,1773896400000,1773903600000,1.5525,1.5316114285714286,-1.0,-1.08919,0.08919,sl,-1.5225
ETHUSDT,long,1773910800000,1773910800000,2159.51,2186.461142857143,1.0,0.90385,0.09615,tp,-1.6817
DOTUSDT,long,1773910800000,1773925200000,1.53,1.5119314285714285,-1.0,-1.10161,0.10161,sl,-1.9244
ONDOUSDT,long,1773910800000,1773921600000,0.2605,0.2576542857142857,-1.0,-1.10985,0.10985,sl,-1.7366
XLMUSDT,long,1773910800000,1773921600000,0.16707,0.1652785714285714,-1.0,-1.11191,0.11191,sl,-1.5177
ETHUSDT,long,1773925200000,1773928800000,2131.41,2104.3002857142856,-1.0,-1.09435,0.09435,sl,-1.8278
ETHUSDT,long,1773939600000,1773946800000,2114.18,2146.8954285714285,1.0,0.92245,0.07755,tp,-1.7045
DOTUSDT,long,1773939600000,1773946800000,1.509,1.5289542857142857,1.0,0.90925,0.09075,tp,-1.796
ONDOUSDT,long,1773939600000,1773946800000,0.2541,0.2575542857142857,1.0,0.91173,0.08827,tp,-1.7962
XLMUSDT,long,1773939600000,1773946800000,0.16385,0.16590971428571427,1.0,0.90454,0.09546,tp,-1.8885
LINKUSDT,long,1773993600000,1773993600000,9.11,9.186885714285713,1.0,0.85781,0.14219,tp,-1.5114
SUIUSDT,long,1773993600000,1774008000000,0.9748,0.9640771428571429,-1.0,-1.10909,0.10909,sl,-1.9256
SOLUSDT,long,1773993600000,1773993600000,89.32,90.11285714285714,1.0,0.86481,0.13519,tp,-1.5286
ADAUSDT,long,1773993600000,1773993600000,0.2699,0.2724885714285714,1.0,0.87488,0.12512,tp,-1.7171
LTCUSDT,long,1773993600000,1773997200000,55.96,55.521142857142856,-1.0,-1.15302,0.15302,sl,-2.5585
BTCUSDT,short,1773997200000,1774000800000,71006.4,70195.57714285713,1.0,0.89491,0.10509,tp,6.881
ATOMUSDT,long,1773997200000,1774036800000,1.8181,1.8108,-0.09934,-0.12903,0.02969,time,-8.6882
BCHUSDT,short,1773997200000,1773997200000,469.7,465.48285714285714,1.0,0.86635,0.13365,tp,2.526
BTCUSDT,short,1774011600000,1774018800000,70307.1,69433.42285714287,1.0,0.90343,0.09657,tp,2.5688
LINKUSDT,short,1774011600000,1774051200000,9.068,9.13,-0.46219,-0.54331,0.08112,time,2.0052
SOLUSDT,short,1774011600000,1774051200000,89.07,89.97,-0.53736,-0.60118,0.06382,time,2.3652
ADAUSDT,long,1774011600000,1774026000000,0.267,0.2641457142857143,-1.0,-1.11225,0.11225,sl,-2.1764
LTCUSDT,short,1774011600000,1774040400000,55.34,56.08571428571429,-1.0,-1.08905,0.08905,sl,1.92
BCHUSDT,short,1774011600000,1774044000000,466.8,472.1314285714286,-1.0,-1.10507,0.10507,sl,2.0432
BTCUSDT,short,1774026000000,1774044000000,69799.7,70780.07428571428,-1.0,-1.08544,0.08544,sl,1.6533
ADAUSDT,long,1774040400000,1774040400000,0.2636,0.26667714285714283,1.0,0.8972,0.1028,tp,-1.8105
DOTUSDT,long,1774040400000,1774080000000,1.5065,1.4997,-0.37037,-0.46883,0.09846,time,-1.6025
XLMUSDT,long,1774040400000,1774044000000,0.1641,0.16589142857142855,1.0,0.89008,0.10992,tp,-1.6921
BTCUSDT,short,1774054800000,1774094400000,70650.9,70672.9,-0.03318,-0.16104,0.12787,time,1.5873
LTCUSDT,short,1774054800000,1774090800000,56.38,55.918000000000006,1.0,0.85356,0.14644,tp,1.9025
BCHUSDT,short,1774054800000,1774072800000,472.3,466.8571428571429,1.0,0.89587,0.10413,tp,1.8838
DOTUSDT,long,1774098000000,1774105200000,1.4908,1.5027742857142856,1.0,0.8506,0.1494,tp,-2.0059
ETHUSDT,long,1774141200000,1774144800000,2086.42,2105.4305714285715,1.0,0.8683,0.1317,tp,-4.5701
ADAUSDT,long,1774141200000,1774148400000,0.2569,0.2595314285714286,1.0,0.88285,0.11715,tp,-2.6086
DOTUSDT,long,1774141200000,1774148400000,1.4643,1.4794542857142856,1.0,0.88405,0.11595,tp,-2.6872
ONDOUSDT,long,1774141200000,1774148400000,0.2524,0.25487714285714286,1.0,0.87773,0.12227,tp,-4.5174
BCHUSDT,long,1774141200000,1774148400000,458.1,461.5028571428572,1.0,0.83845,0.16155,tp,-2.9054
XLMUSDT,long,1774141200000,1774144800000,0.16157,0.16283942857142855,1.0,0.84727,0.15273,tp,-4.0256
ADAUSDT,long,1774155600000,1774166400000,0.2584,0.2552885714285715,-1.0,-1.09966,0.09966,sl,-1.8648
DOTUSDT,long,1774155600000,1774162800000,1.4749,1.4575257142857143,-1.0,-1.10187,0.10187,sl,-1.5357
ONDOUSDT,long,1774155600000,1774162800000,0.2548,0.25189428571428574,-1.0,-1.10523,0.10523,sl,-1.7808
XLMUSDT,long,1774155600000,1774162800000,0.16231,0.1608254285714286,-1.0,-1.1312,0.1312,sl,-2.1125
ETHUSDT,long,1774170000000,1774202400000,2085.41,2060.790285714286,-1.0,-1.10165,0.10165,sl,-2.5155
BTCUSDT,long,1774170000000,1774177200000,68757.8,68227.67428571428,-1.0,-1.15564,0.15564,sl,-2.3182
LINKUSDT,long,1774170000000,1774202400000,8.825,8.721457142857142,-1.0,-1.10228,0.10228,sl,-2.3453
SUIUSDT,long,1774170000000,1774202400000,0.9265,0.9149028571428571,-1.0,-1.09587,0.09587,sl,-2.6491
SOLUSDT,long,1774170000000,1774209600000,87.3,86.52,-0.7596,-0.86162,0.10202,time,-2.4238
LTCUSDT,long,1774170000000,1774206000000,54.21,53.718857142857146,-1.0,-1.13245,0.13245,sl,-2.4991
DOTUSDT,long,1774170000000,1774173600000,1.4518,1.4347942857142857,-1.0,-1.10245,0.10245,sl,-2.3446
ATOMUSDT,long,1774170000000,1774180800000,1.7695,1.7871657142857142,1.0,0.8798,0.1202,tp,-2.3461
ONDOUSDT,long,1774170000000,1774177200000,0.2502,0.24719142857142856,-1.0,-1.09979,0.09979,sl,-2.8843
XLMUSDT,long,1774170000000,1774195200000,0.15946,0.15784257142857142,-1.0,-1.11831,0.11831,sl,-3.1536
BTCUSDT,long,1774184400000,1774213200000,68617.5,67993.68857142857,-1.0,-1.132,0.132,sl,-1.8841
ADAUSDT,long,1774184400000,1774202400000,0.2557,0.2523485714285714,-1.0,-1.09155,0.09155,sl,-1.8454
DOTUSDT,long,1774184400000,1774206000000,1.4392,1.4205142857142858,-1.0,-1.09243,0.09243,sl,-2.2472
ONDOUSDT,long,1774184400000,1774206000000,0.2487,0.24534,-1.0,-1.08882,0.08882,sl,-2.2905
ETHUSDT,long,1774213200000,1774213200000,2057.34,2037.6325714285717,-1.0,-1.12527,0.12527,sl,-1.9542
LINKUSDT,long,1774213200000,1774213200000,8.692,8.620600000000001,-1.0,-1.14608,0.14608,sl,-1.9108
SUIUSDT,long,1774213200000,1774213200000,0.9053,0.8966085714285714,-1.0,-1.12499,0.12499,sl,-2.2124
ADAUSDT,long,1774213200000,1774213200000,0.2511,0.24881142857142857,-1.0,-1.13166,0.13166,sl,-2.0851
LTCUSDT,long,1774213200000,1774213200000,53.54,53.184285714285714,-1.0,-1.18062,0.18062,sl,-1.8981
DOTUSDT,long,1774213200000,1774213200000,1.4105,1.3968114285714286,-1.0,-1.12365,0.12365,sl,-2.2868
ATOMUSDT,long,1774213200000,1774213200000,1.7693,1.7546685714285715,-1.0,-1.14511,0.14511,sl,-1.5124
ONDOUSDT,long,1774213200000,1774213200000,0.245,0.2427885714285714,-1.0,-1.13295,0.13295,sl,-2.0488
XLMUSDT,long,1774213200000,1774213200000,0.15673,0.155308,-1.0,-1.13226,0.13226,sl,-2.0788
ETHUSDT,long,1774227600000,1774231200000,2042.38,2066.6028571428574,1.0,0.89882,0.10118,tp,-1.9287
BTCUSDT,long,1774227600000,1774231200000,67639.4,68262.15714285713,1.0,0.86966,0.13034,tp,-1.9549
LINKUSDT,long,1774227600000,1774231200000,8.669,8.7548,1.0,0.87876,0.12124,tp,-1.6697
SUIUSDT,long,1774227600000,1774231200000,0.9052,0.9154257142857143,1.0,0.89377,0.10623,tp,-1.7341
SOLUSDT,long,1774227600000,1774231200000,85.83,86.76,1.0,0.88925,0.11075,tp,-1.9394
ADAUSDT,long,1774227600000,1774231200000,0.2512,0.25393428571428567,1.0,0.88976,0.11024,tp,-1.6267
DOTUSDT,long,1774227600000,1774234800000,1.4203,1.4361742857142856,1.0,0.89263,0.10737,tp,-1.5048
ONDOUSDT,long,1774227600000,1774234800000,0.2456,0.2481114285714286,1.0,0.88265,0.11735,tp,-1.537
XLMUSDT,long,1774227600000,1774238400000,0.15649,0.15805257142857143,1.0,0.87982,0.12018,tp,-1.6635
SUIUSDT,long,1774256400000,1774263600000,0.8955,0.9081428571428571,1.0,0.915,0.085,tp,-1.7024
ADAUSDT,long,1774256400000,1774263600000,0.2491,0.25233142857142854,1.0,0.9075,0.0925,tp,-1.5483
DOTUSDT,long,1774256400000,1774263600000,1.4077,1.4259742857142856,1.0,0.90756,0.09244,tp,-1.5495
ONDOUSDT,long,1774256400000,1774263600000,0.2434,0.2464,1.0,0.90264,0.09736,tp,-1.5149
BTCUSDT,short,1774270800000,1774274400000,70710.8,71720.37714285715,-1.0,-1.08405,0.08405,sl,1.8807
SOLUSDT,short,1774270800000,1774278000000,90.18,91.84542857142858,-1.0,-1.06498,0.06498,sl,1.7821
TAOUSDT,short,1774270800000,1774274400000,284.57,292.7582857142857,-1.0,-1.0417,0.0417,sl,3.2767
BCHUSDT,short,1774270800000,1774285200000,481.8,475.54285714285714,1.0,0.9076,0.0924,tp,5.4634
BNBUSDT,short,1774270800000,1774278000000,644.8,636.8971428571429,1.0,0.90209,0.09791,tp,2.0422
BTCUSDT,short,1774285200000,1774324800000,70538.5,70342.5,0.1744,0.09908,0.07532,time,1.5607
SOLUSDT,short,1774285200000,1774324800000,90.3,90.3,0.0,-0.0593,0.0593,time,1.6548
DOGEUSDT,short,1774285200000,1774288800000,0.09393,0.09557914285714286,-1.0,-1.06835,0.06835,sl,1.5148
TAOUSDT,short,1774285200000,1774306800000,285.09,294.8134285714285,-1.0,-1.03518,0.03518,sl,2.2567
1000PEPEUSDT,short,1774285200000,1774292400000,0.00346,0.0035324285714285713,-1.0,-1.05733,0.05733,sl,2.1706
ETHUSDT,short,1774299600000,1774339200000,2160.69,2153.77,0.14846,0.09284,0.05563,time,1.6671
LINKUSDT,short,1774299600000,1774339200000,9.157,9.199,-0.233,-0.29396,0.06096,time,1.8761
DOGEUSDT,short,1774299600000,1774310400000,0.09497,0.09322657142857142,1.0,0.93463,0.06537,tp,2.0273
LTCUSDT,short,1774299600000,1774339200000,55.64,55.76,-0.15909,-0.24761,0.08852,time,1.6633
1000PEPEUSDT,short,1774299600000,1774306800000,0.003511,0.0034311142857142854,1.0,0.94726,0.05274,tp,2.4219
AVAXUSDT,short,1774299600000,1774339200000,9.526,9.582,-0.28149,-0.33895,0.05746,time,1.6781
BCHUSDT,short,1774299600000,1774317600000,478.1,472.19428571428574,1.0,0.90285,0.09715,tp,1.6914
XLMUSDT,short,1774299600000,1774328400000,0.16657,0.16375342857142858,1.0,0.92903,0.07097,tp,1.9365
TAOUSDT,short,1774314000000,1774317600000,297.46,308.08599999999996,-1.0,-1.03359,0.03359,sl,2.7254
TAOUSDT,short,1774328400000,1774335600000,309.0,319.22142857142853,-1.0,-1.03628,0.03628,sl,2.7171
ADAUSDT,short,1774342800000,1774346400000,0.2665,0.26332857142857147,1.0,0.89916,0.10084,tp,2.0811
DOGEUSDT,short,1774342800000,1774346400000,0.09506,0.09401342857142858,1.0,0.891,0.109,tp,1.5884
TAOUSDT,short,1774342800000,1774350000000,313.41,302.55600000000004,1.0,0.96535,0.03465,tp,2.2182
